states,value,probable_moves
100002020,0.5,"{'state': ['110002020', '101002020', '100102020', '100012020', '100002120', '100002021'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 0), (2, 2)]}"
100002021,0.75,"{'state': ['110002021', '101002021', '100102021', '100012021', '100002121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 0)]}"
100002022,0.5,"{'state': ['110002022', '101002022', '100102022', '100012022', '100002122'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 0)]}"
100002100,0.5,"{'state': ['110002100', '101002100', '100102100', '100012100', '100002110', '100002101'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 1), (2, 2)]}"
100002101,0.5,"{'state': ['110002101', '101002101', '100102101', '100012101', '100002111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 1)]}"
100002102,0.75,"{'state': ['110002102', '101002102', '100102102', '100012102', '100002112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 1)]}"
100002110,0.5,"{'state': ['110002110', '101002110', '100102110', '100012110', '100002111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 2)]}"
100002111,1.0,"{'state': ['110002111', '101002111', '100102111', '100012111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100002112,0.5,"{'state': ['110002112', '101002112', '100102112', '100012112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100002120,0.5,"{'state': ['110002120', '101002120', '100102120', '100012120', '100002121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 2)]}"
100002121,0.5,"{'state': ['110002121', '101002121', '100102121', '100012121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100002122,0.5,"{'state': ['110002122', '101002122', '100102122', '100012122'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100002200,0.5,"{'state': ['110002200', '101002200', '100102200', '100012200', '100002210', '100002201'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 1), (2, 2)]}"
100002201,0.5,"{'state': ['110002201', '101002201', '100102201', '100012201', '100002211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 1)]}"
100002202,0.5,"{'state': ['110002202', '101002202', '100102202', '100012202', '100002212'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 1)]}"
100002210,0.5,"{'state': ['110002210', '101002210', '100102210', '100012210', '100002211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 2)]}"
100002211,0.5,"{'state': ['110002211', '101002211', '100102211', '100012211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100002212,0.5,"{'state': ['110002212', '101002212', '100102212', '100012212'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100002220,0.5,"{'state': ['110002220', '101002220', '100102220', '100012220', '100002221'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1), (2, 2)]}"
100002221,0.5,"{'state': ['110002221', '101002221', '100102221', '100012221'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100002222,0.5,"{'state': ['110002222', '101002222', '100102222', '100012222'], 'move': [(0, 1), (0, 2), (1, 0), (1, 1)]}"
100010000,0.5,"{'state': ['110010000', '101010000', '100110000', '100011000', '100010100', '100010010', '100010001'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 1), (2, 2)]}"
100010001,1.0,"{'state': ['110010001', '101010001', '100110001', '100011001', '100010101', '100010011'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 1)]}"
100010002,0.5,"{'state': ['110010002', '101010002', '100110002', '100011002', '100010102', '100010012'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 1)]}"
100010010,0.5,"{'state': ['110010010', '101010010', '100110010', '100011010', '100010110', '100010011'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 2)]}"
100010011,1.0,"{'state': ['110010011', '101010011', '100110011', '100011011', '100010111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100010012,0.5,"{'state': ['110010012', '101010012', '100110012', '100011012', '100010112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100010020,0.5,"{'state': ['110010020', '101010020', '100110020', '100011020', '100010120', '100010021'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 2)]}"
100010021,1.0,"{'state': ['110010021', '101010021', '100110021', '100011021', '100010121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100010022,0.5,"{'state': ['110010022', '101010022', '100110022', '100011022', '100010122'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100010100,0.5,"{'state': ['110010100', '101010100', '100110100', '100011100', '100010110', '100010101'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1), (2, 2)]}"
100010101,1.0,"{'state': ['110010101', '101010101', '100110101', '100011101', '100010111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100010102,0.5,"{'state': ['110010102', '101010102', '100110102', '100011102', '100010112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100010110,0.5,"{'state': ['110010110', '101010110', '100110110', '100011110', '100010111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100010111,1.0,"{'state': ['110010111', '101010111', '100110111', '100011111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100010112,0.5,"{'state': ['110010112', '101010112', '100110112', '100011112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100010120,0.5,"{'state': ['110010120', '101010120', '100110120', '100011120', '100010121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100010121,1.0,"{'state': ['110010121', '101010121', '100110121', '100011121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100010122,0.5,"{'state': ['110010122', '101010122', '100110122', '100011122'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100010200,0.5,"{'state': ['110010200', '101010200', '100110200', '100011200', '100010210', '100010201'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1), (2, 2)]}"
100010201,1.0,"{'state': ['110010201', '101010201', '100110201', '100011201', '100010211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100010202,0.5,"{'state': ['110010202', '101010202', '100110202', '100011202', '100010212'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100010210,0.5,"{'state': ['110010210', '101010210', '100110210', '100011210', '100010211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100010211,1.0,"{'state': ['110010211', '101010211', '100110211', '100011211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100010212,0.5,"{'state': ['110010212', '101010212', '100110212', '100011212'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100010220,0.75,"{'state': ['110010220', '101010220', '100110220', '100011220', '100010221'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100010221,1.0,"{'state': ['110010221', '101010221', '100110221', '100011221'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100010222,0.5,"{'state': ['110010222', '101010222', '100110222', '100011222'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100011000,0.5,"{'state': ['110011000', '101011000', '100111000', '100011100', '100011010', '100011001'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1), (2, 2)]}"
100011001,1.0,"{'state': ['110011001', '101011001', '100111001', '100011101', '100011011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100011002,0.5,"{'state': ['110011002', '101011002', '100111002', '100011102', '100011012'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100011010,0.5,"{'state': ['110011010', '101011010', '100111010', '100011110', '100011011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100011011,1.0,"{'state': ['110011011', '101011011', '100111011', '100011111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100011012,0.5,"{'state': ['110011012', '101011012', '100111012', '100011112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100011020,0.5,"{'state': ['110011020', '101011020', '100111020', '100011120', '100011021'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100011021,1.0,"{'state': ['110011021', '101011021', '100111021', '100011121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100011022,0.5,"{'state': ['110011022', '101011022', '100111022', '100011122'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100011100,0.5,"{'state': ['110011100', '101011100', '100111100', '100011110', '100011101'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100011101,1.0,"{'state': ['110011101', '101011101', '100111101', '100011111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100011102,0.5,"{'state': ['110011102', '101011102', '100111102', '100011112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100011110,0.5,"{'state': ['110011110', '101011110', '100111110', '100011111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100011111,1.0,"{'state': ['110011111', '101011111', '100111111'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100011112,0.5,"{'state': ['110011112', '101011112', '100111112'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100011120,0.5,"{'state': ['110011120', '101011120', '100111120', '100011121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100011121,1.0,"{'state': ['110011121', '101011121', '100111121'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100011122,0.5,"{'state': ['110011122', '101011122', '100111122'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100011200,0.5,"{'state': ['110011200', '101011200', '100111200', '100011210', '100011201'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100011201,1.0,"{'state': ['110011201', '101011201', '100111201', '100011211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100011202,0.5,"{'state': ['110011202', '101011202', '100111202', '100011212'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100011210,0.5,"{'state': ['110011210', '101011210', '100111210', '100011211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100011211,1.0,"{'state': ['110011211', '101011211', '100111211'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100011212,0.5,"{'state': ['110011212', '101011212', '100111212'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100011220,0.5,"{'state': ['110011220', '101011220', '100111220', '100011221'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100011221,1.0,"{'state': ['110011221', '101011221', '100111221'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100011222,0.5,"{'state': ['110011222', '101011222', '100111222'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012000,0.5,"{'state': ['110012000', '101012000', '100112000', '100012100', '100012010', '100012001'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1), (2, 2)]}"
100012001,1.0,"{'state': ['110012001', '101012001', '100112001', '100012101', '100012011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100012002,0.5,"{'state': ['110012002', '101012002', '100112002', '100012102', '100012012'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100012010,0.5,"{'state': ['110012010', '101012010', '100112010', '100012110', '100012011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100012011,1.0,"{'state': ['110012011', '101012011', '100112011', '100012111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100012012,0.5,"{'state': ['110012012', '101012012', '100112012', '100012112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100012020,0.5,"{'state': ['110012020', '101012020', '100112020', '100012120', '100012021'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100012021,1.0,"{'state': ['110012021', '101012021', '100112021', '100012121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100012022,0.5,"{'state': ['110012022', '101012022', '100112022', '100012122'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100012100,0.5,"{'state': ['110012100', '101012100', '100112100', '100012110', '100012101'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100012101,1.0,"{'state': ['110012101', '101012101', '100112101', '100012111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100012102,0.5,"{'state': ['110012102', '101012102', '100112102', '100012112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100012110,0.5,"{'state': ['110012110', '101012110', '100112110', '100012111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100012111,1.0,"{'state': ['110012111', '101012111', '100112111'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012112,0.5,"{'state': ['110012112', '101012112', '100112112'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012120,0.5,"{'state': ['110012120', '101012120', '100112120', '100012121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100012121,1.0,"{'state': ['110012121', '101012121', '100112121'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012122,0.5,"{'state': ['110012122', '101012122', '100112122'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012200,0.5,"{'state': ['110012200', '101012200', '100112200', '100012210', '100012201'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100012201,1.0,"{'state': ['110012201', '101012201', '100112201', '100012211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100012202,0.5,"{'state': ['110012202', '101012202', '100112202', '100012212'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100012210,0.5,"{'state': ['110012210', '101012210', '100112210', '100012211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100012211,1.0,"{'state': ['110012211', '101012211', '100112211'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012212,0.5,"{'state': ['110012212', '101012212', '100112212'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012220,0.5,"{'state': ['110012220', '101012220', '100112220', '100012221'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100012221,1.0,"{'state': ['110012221', '101012221', '100112221'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100012222,0.5,"{'state': ['110012222', '101012222', '100112222'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100020000,0.5,"{'state': ['110020000', '101020000', '100120000', '100021000', '100020100', '100020010', '100020001'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 1), (2, 2)]}"
100020001,0.5,"{'state': ['110020001', '101020001', '100120001', '100021001', '100020101', '100020011'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 1)]}"
100020002,0.5,"{'state': ['110020002', '101020002', '100120002', '100021002', '100020102', '100020012'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 1)]}"
100020010,0.5,"{'state': ['110020010', '101020010', '100120010', '100021010', '100020110', '100020011'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 2)]}"
100020011,0.5,"{'state': ['110020011', '101020011', '100120011', '100021011', '100020111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100020012,0.5,"{'state': ['110020012', '101020012', '100120012', '100021012', '100020112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100020020,0.5,"{'state': ['110020020', '101020020', '100120020', '100021020', '100020120', '100020021'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0), (2, 2)]}"
100020021,0.5,"{'state': ['110020021', '101020021', '100120021', '100021021', '100020121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100020022,0.5,"{'state': ['110020022', '101020022', '100120022', '100021022', '100020122'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 0)]}"
100020100,0.5,"{'state': ['110020100', '101020100', '100120100', '100021100', '100020110', '100020101'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1), (2, 2)]}"
100020101,0.5,"{'state': ['110020101', '101020101', '100120101', '100021101', '100020111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100020102,0.5,"{'state': ['110020102', '101020102', '100120102', '100021102', '100020112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100020110,0.5,"{'state': ['110020110', '101020110', '100120110', '100021110', '100020111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100020111,1.0,"{'state': ['110020111', '101020111', '100120111', '100021111'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100020112,0.5,"{'state': ['110020112', '101020112', '100120112', '100021112'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100020120,0.5,"{'state': ['110020120', '101020120', '100120120', '100021120', '100020121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100020121,0.5,"{'state': ['110020121', '101020121', '100120121', '100021121'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100020122,0.5,"{'state': ['110020122', '101020122', '100120122', '100021122'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100020200,0.5,"{'state': ['110020200', '101020200', '100120200', '100021200', '100020210', '100020201'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1), (2, 2)]}"
100020201,0.5,"{'state': ['110020201', '101020201', '100120201', '100021201', '100020211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100020202,0.5,"{'state': ['110020202', '101020202', '100120202', '100021202', '100020212'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 1)]}"
100020210,0.5,"{'state': ['110020210', '101020210', '100120210', '100021210', '100020211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100020211,0.5,"{'state': ['110020211', '101020211', '100120211', '100021211'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100020212,0.5,"{'state': ['110020212', '101020212', '100120212', '100021212'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100020220,0.5,"{'state': ['110020220', '101020220', '100120220', '100021220', '100020221'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2), (2, 2)]}"
100020221,0.5,"{'state': ['110020221', '101020221', '100120221', '100021221'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100020222,0.5,"{'state': ['110020222', '101020222', '100120222', '100021222'], 'move': [(0, 1), (0, 2), (1, 0), (1, 2)]}"
100021000,0.5,"{'state': ['110021000', '101021000', '100121000', '100021100', '100021010', '100021001'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1), (2, 2)]}"
100021001,0.5,"{'state': ['110021001', '101021001', '100121001', '100021101', '100021011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100021002,0.5,"{'state': ['110021002', '101021002', '100121002', '100021102', '100021012'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100021010,0.5,"{'state': ['110021010', '101021010', '100121010', '100021110', '100021011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100021011,0.5,"{'state': ['110021011', '101021011', '100121011', '100021111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100021012,0.5,"{'state': ['110021012', '101021012', '100121012', '100021112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100021020,0.5,"{'state': ['110021020', '101021020', '100121020', '100021120', '100021021'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100021021,0.5,"{'state': ['110021021', '101021021', '100121021', '100021121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100021022,0.5,"{'state': ['110021022', '101021022', '100121022', '100021122'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100021100,0.5,"{'state': ['110021100', '101021100', '100121100', '100021110', '100021101'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100021101,0.5,"{'state': ['110021101', '101021101', '100121101', '100021111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100021102,0.5,"{'state': ['110021102', '101021102', '100121102', '100021112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100021110,0.5,"{'state': ['110021110', '101021110', '100121110', '100021111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100021111,1.0,"{'state': ['110021111', '101021111', '100121111'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100021112,0.5,"{'state': ['110021112', '101021112', '100121112'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100021120,0.5,"{'state': ['110021120', '101021120', '100121120', '100021121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100021121,0.5,"{'state': ['110021121', '101021121', '100121121'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100021122,0.75,"{'state': ['110021122', '101021122', '100121122'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100021200,0.5,"{'state': ['110021200', '101021200', '100121200', '100021210', '100021201'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100021201,0.5,"{'state': ['110021201', '101021201', '100121201', '100021211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100021202,0.5,"{'state': ['110021202', '101021202', '100121202', '100021212'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100021210,0.5,"{'state': ['110021210', '101021210', '100121210', '100021211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100021211,0.5,"{'state': ['110021211', '101021211', '100121211'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100021212,0.5,"{'state': ['110021212', '101021212', '100121212'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100021220,0.5,"{'state': ['110021220', '101021220', '100121220', '100021221'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100021221,0.75,"{'state': ['110021221', '101021221', '100121221'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100021222,0.5,"{'state': ['110021222', '101021222', '100121222'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022000,0.5,"{'state': ['110022000', '101022000', '100122000', '100022100', '100022010', '100022001'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1), (2, 2)]}"
100022001,0.5,"{'state': ['110022001', '101022001', '100122001', '100022101', '100022011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100022002,0.5,"{'state': ['110022002', '101022002', '100122002', '100022102', '100022012'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 1)]}"
100022010,0.5,"{'state': ['110022010', '101022010', '100122010', '100022110', '100022011'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100022011,0.5,"{'state': ['110022011', '101022011', '100122011', '100022111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100022012,0.5,"{'state': ['110022012', '101022012', '100122012', '100022112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100022020,0.5,"{'state': ['110022020', '101022020', '100122020', '100022120', '100022021'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0), (2, 2)]}"
100022021,0.5,"{'state': ['110022021', '101022021', '100122021', '100022121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100022022,0.5,"{'state': ['110022022', '101022022', '100122022', '100022122'], 'move': [(0, 1), (0, 2), (1, 0), (2, 0)]}"
100022100,0.5,"{'state': ['110022100', '101022100', '100122100', '100022110', '100022101'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100022101,0.5,"{'state': ['110022101', '101022101', '100122101', '100022111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100022102,0.5,"{'state': ['110022102', '101022102', '100122102', '100022112'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100022110,0.5,"{'state': ['110022110', '101022110', '100122110', '100022111'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100022111,1.0,"{'state': ['110022111', '101022111', '100122111'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022112,0.5,"{'state': ['110022112', '101022112', '100122112'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022120,0.5,"{'state': ['110022120', '101022120', '100122120', '100022121'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100022121,0.5,"{'state': ['110022121', '101022121', '100122121'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022122,0.5,"{'state': ['110022122', '101022122', '100122122'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022200,0.5,"{'state': ['110022200', '101022200', '100122200', '100022210', '100022201'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1), (2, 2)]}"
100022201,0.5,"{'state': ['110022201', '101022201', '100122201', '100022211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100022202,0.5,"{'state': ['110022202', '101022202', '100122202', '100022212'], 'move': [(0, 1), (0, 2), (1, 0), (2, 1)]}"
100022210,0.5,"{'state': ['110022210', '101022210', '100122210', '100022211'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100022211,0.5,"{'state': ['110022211', '101022211', '100122211'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022212,0.5,"{'state': ['110022212', '101022212', '100122212'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022220,0.5,"{'state': ['110022220', '101022220', '100122220', '100022221'], 'move': [(0, 1), (0, 2), (1, 0), (2, 2)]}"
100022221,0.5,"{'state': ['110022221', '101022221', '100122221'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100022222,0.5,"{'state': ['110022222', '101022222', '100122222'], 'move': [(0, 1), (0, 2), (1, 0)]}"
100100000,0.5,"{'state': ['110100000', '101100000', '100110000', '100101000', '100100100', '100100010', '100100001'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0), (2, 1), (2, 2)]}"
100100001,0.5,"{'state': ['110100001', '101100001', '100110001', '100101001', '100100101', '100100011'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0), (2, 1)]}"
100100002,0.5,"{'state': ['110100002', '101100002', '100110002', '100101002', '100100102', '100100012'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0), (2, 1)]}"
100100010,0.5,"{'state': ['110100010', '101100010', '100110010', '100101010', '100100110', '100100011'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0), (2, 2)]}"
100100011,0.5,"{'state': ['110100011', '101100011', '100110011', '100101011', '100100111'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0)]}"
100100012,0.5,"{'state': ['110100012', '101100012', '100110012', '100101012', '100100112'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0)]}"
100100020,0.5,"{'state': ['110100020', '101100020', '100110020', '100101020', '100100120', '100100021'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0), (2, 2)]}"
100100021,0.5,"{'state': ['110100021', '101100021', '100110021', '100101021', '100100121'], 'move': [(0, 1), (0, 2), (1, 1), (1, 2), (2, 0)]}"
