states,value,probable_moves
102121200,1.0,"{'state': ['122121200', '102121220', '102121202'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102121201,1.0,"{'state': ['122121201', '102121221'], 'move': [(0, 1), (2, 1)]}"
102121202,1.0,"{'state': ['122121202', '102121222'], 'move': [(0, 1), (2, 1)]}"
102121210,1.0,"{'state': ['122121210', '102121212'], 'move': [(0, 1), (2, 2)]}"
102121211,1.0,"{'state': ['122121211'], 'move': [(0, 1)]}"
102121212,1.0,"{'state': ['122121212'], 'move': [(0, 1)]}"
102121220,1.0,"{'state': ['122121220', '102121222'], 'move': [(0, 1), (2, 2)]}"
102121221,1.0,"{'state': ['122121221'], 'move': [(0, 1)]}"
102121222,1.0,"{'state': ['122121222'], 'move': [(0, 1)]}"
102122000,0.75,"{'state': ['122122000', '102122200', '102122020', '102122002'], 'move': [(0, 1), (2, 0), (2, 1), (2, 2)]}"
102122001,0.5,"{'state': ['122122001', '102122201', '102122021'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102122002,1.0,"{'state': ['122122002', '102122202', '102122022'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102122010,0.5,"{'state': ['122122010', '102122210', '102122012'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102122011,0.5,"{'state': ['122122011', '102122211'], 'move': [(0, 1), (2, 0)]}"
102122012,1.0,"{'state': ['122122012', '102122212'], 'move': [(0, 1), (2, 0)]}"
102122020,0.5,"{'state': ['122122020', '102122220', '102122022'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102122021,0.75,"{'state': ['122122021', '102122221'], 'move': [(0, 1), (2, 0)]}"
102122022,1.0,"{'state': ['122122022', '102122222'], 'move': [(0, 1), (2, 0)]}"
102122100,0.5,"{'state': ['122122100', '102122120', '102122102'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102122101,0.5,"{'state': ['122122101', '102122121'], 'move': [(0, 1), (2, 1)]}"
102122102,1.0,"{'state': ['122122102', '102122122'], 'move': [(0, 1), (2, 1)]}"
102122110,0.5,"{'state': ['122122110', '102122112'], 'move': [(0, 1), (2, 2)]}"
102122111,0.5,"{'state': ['122122111'], 'move': [(0, 1)]}"
102122112,1.0,"{'state': ['122122112'], 'move': [(0, 1)]}"
102122120,0.5,"{'state': ['122122120', '102122122'], 'move': [(0, 1), (2, 2)]}"
102122121,0.5,"{'state': ['122122121'], 'move': [(0, 1)]}"
102122122,1.0,"{'state': ['122122122'], 'move': [(0, 1)]}"
102122200,1.0,"{'state': ['122122200', '102122220', '102122202'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102122201,1.0,"{'state': ['122122201', '102122221'], 'move': [(0, 1), (2, 1)]}"
102122202,1.0,"{'state': ['122122202', '102122222'], 'move': [(0, 1), (2, 1)]}"
102122210,1.0,"{'state': ['122122210', '102122212'], 'move': [(0, 1), (2, 2)]}"
102122211,1.0,"{'state': ['122122211'], 'move': [(0, 1)]}"
102122212,1.0,"{'state': ['122122212'], 'move': [(0, 1)]}"
102122220,1.0,"{'state': ['122122220', '102122222'], 'move': [(0, 1), (2, 2)]}"
102122221,1.0,"{'state': ['122122221'], 'move': [(0, 1)]}"
102122222,1.0,"{'state': ['122122222'], 'move': [(0, 1)]}"
102200000,0.5,"{'state': ['122200000', '102220000', '102202000', '102200200', '102200020', '102200002'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0), (2, 1), (2, 2)]}"
102200001,0.5,"{'state': ['122200001', '102220001', '102202001', '102200201', '102200021'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0), (2, 1)]}"
102200002,0.5,"{'state': ['122200002', '102220002', '102202002', '102200202', '102200022'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0), (2, 1)]}"
102200010,0.5,"{'state': ['122200010', '102220010', '102202010', '102200210', '102200012'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0), (2, 2)]}"
102200011,0.5,"{'state': ['122200011', '102220011', '102202011', '102200211'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0)]}"
102200012,0.5,"{'state': ['122200012', '102220012', '102202012', '102200212'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0)]}"
102200020,0.5,"{'state': ['122200020', '102220020', '102202020', '102200220', '102200022'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0), (2, 2)]}"
102200021,0.5,"{'state': ['122200021', '102220021', '102202021', '102200221'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0)]}"
102200022,0.5,"{'state': ['122200022', '102220022', '102202022', '102200222'], 'move': [(0, 1), (1, 1), (1, 2), (2, 0)]}"
102200100,0.5,"{'state': ['122200100', '102220100', '102202100', '102200120', '102200102'], 'move': [(0, 1), (1, 1), (1, 2), (2, 1), (2, 2)]}"
102200101,0.5,"{'state': ['122200101', '102220101', '102202101', '102200121'], 'move': [(0, 1), (1, 1), (1, 2), (2, 1)]}"
102200102,0.5,"{'state': ['122200102', '102220102', '102202102', '102200122'], 'move': [(0, 1), (1, 1), (1, 2), (2, 1)]}"
102200110,0.5,"{'state': ['122200110', '102220110', '102202110', '102200112'], 'move': [(0, 1), (1, 1), (1, 2), (2, 2)]}"
102200111,0.5,"{'state': ['122200111', '102220111', '102202111'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102200112,0.5,"{'state': ['122200112', '102220112', '102202112'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102200120,0.5,"{'state': ['122200120', '102220120', '102202120', '102200122'], 'move': [(0, 1), (1, 1), (1, 2), (2, 2)]}"
102200121,0.5,"{'state': ['122200121', '102220121', '102202121'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102200122,0.5,"{'state': ['122200122', '102220122', '102202122'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102200200,0.5,"{'state': ['122200200', '102220200', '102202200', '102200220', '102200202'], 'move': [(0, 1), (1, 1), (1, 2), (2, 1), (2, 2)]}"
102200201,0.5,"{'state': ['122200201', '102220201', '102202201', '102200221'], 'move': [(0, 1), (1, 1), (1, 2), (2, 1)]}"
102200202,0.5,"{'state': ['122200202', '102220202', '102202202', '102200222'], 'move': [(0, 1), (1, 1), (1, 2), (2, 1)]}"
102200210,0.5,"{'state': ['122200210', '102220210', '102202210', '102200212'], 'move': [(0, 1), (1, 1), (1, 2), (2, 2)]}"
102200211,0.5,"{'state': ['122200211', '102220211', '102202211'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102200212,0.5,"{'state': ['122200212', '102220212', '102202212'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102200220,0.5,"{'state': ['122200220', '102220220', '102202220', '102200222'], 'move': [(0, 1), (1, 1), (1, 2), (2, 2)]}"
102200221,0.5,"{'state': ['122200221', '102220221', '102202221'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102200222,1.0,"{'state': ['122200222', '102220222', '102202222'], 'move': [(0, 1), (1, 1), (1, 2)]}"
102201000,0.5,"{'state': ['122201000', '102221000', '102201200', '102201020', '102201002'], 'move': [(0, 1), (1, 1), (2, 0), (2, 1), (2, 2)]}"
102201001,0.5,"{'state': ['122201001', '102221001', '102201201', '102201021'], 'move': [(0, 1), (1, 1), (2, 0), (2, 1)]}"
102201002,0.5,"{'state': ['122201002', '102221002', '102201202', '102201022'], 'move': [(0, 1), (1, 1), (2, 0), (2, 1)]}"
102201010,0.5,"{'state': ['122201010', '102221010', '102201210', '102201012'], 'move': [(0, 1), (1, 1), (2, 0), (2, 2)]}"
102201011,0.5,"{'state': ['122201011', '102221011', '102201211'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102201012,0.5,"{'state': ['122201012', '102221012', '102201212'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102201020,0.5,"{'state': ['122201020', '102221020', '102201220', '102201022'], 'move': [(0, 1), (1, 1), (2, 0), (2, 2)]}"
102201021,0.5,"{'state': ['122201021', '102221021', '102201221'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102201022,0.5,"{'state': ['122201022', '102221022', '102201222'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102201100,0.5,"{'state': ['122201100', '102221100', '102201120', '102201102'], 'move': [(0, 1), (1, 1), (2, 1), (2, 2)]}"
102201101,0.5,"{'state': ['122201101', '102221101', '102201121'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102201102,0.5,"{'state': ['122201102', '102221102', '102201122'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102201110,0.5,"{'state': ['122201110', '102221110', '102201112'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102201111,0.5,"{'state': ['122201111', '102221111'], 'move': [(0, 1), (1, 1)]}"
102201112,0.5,"{'state': ['122201112', '102221112'], 'move': [(0, 1), (1, 1)]}"
102201120,0.5,"{'state': ['122201120', '102221120', '102201122'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102201121,0.5,"{'state': ['122201121', '102221121'], 'move': [(0, 1), (1, 1)]}"
102201122,0.5,"{'state': ['122201122', '102221122'], 'move': [(0, 1), (1, 1)]}"
102201200,0.5,"{'state': ['122201200', '102221200', '102201220', '102201202'], 'move': [(0, 1), (1, 1), (2, 1), (2, 2)]}"
102201201,0.5,"{'state': ['122201201', '102221201', '102201221'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102201202,0.5,"{'state': ['122201202', '102221202', '102201222'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102201210,0.5,"{'state': ['122201210', '102221210', '102201212'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102201211,0.5,"{'state': ['122201211', '102221211'], 'move': [(0, 1), (1, 1)]}"
102201212,0.5,"{'state': ['122201212', '102221212'], 'move': [(0, 1), (1, 1)]}"
102201220,0.5,"{'state': ['122201220', '102221220', '102201222'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102201221,0.75,"{'state': ['122201221', '102221221'], 'move': [(0, 1), (1, 1)]}"
102201222,1.0,"{'state': ['122201222', '102221222'], 'move': [(0, 1), (1, 1)]}"
102202000,0.5,"{'state': ['122202000', '102222000', '102202200', '102202020', '102202002'], 'move': [(0, 1), (1, 1), (2, 0), (2, 1), (2, 2)]}"
102202001,0.5,"{'state': ['122202001', '102222001', '102202201', '102202021'], 'move': [(0, 1), (1, 1), (2, 0), (2, 1)]}"
102202002,1.0,"{'state': ['122202002', '102222002', '102202202', '102202022'], 'move': [(0, 1), (1, 1), (2, 0), (2, 1)]}"
102202010,0.5,"{'state': ['122202010', '102222010', '102202210', '102202012'], 'move': [(0, 1), (1, 1), (2, 0), (2, 2)]}"
102202011,0.5,"{'state': ['122202011', '102222011', '102202211'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102202012,1.0,"{'state': ['122202012', '102222012', '102202212'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102202020,0.5,"{'state': ['122202020', '102222020', '102202220', '102202022'], 'move': [(0, 1), (1, 1), (2, 0), (2, 2)]}"
102202021,0.5,"{'state': ['122202021', '102222021', '102202221'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102202022,1.0,"{'state': ['122202022', '102222022', '102202222'], 'move': [(0, 1), (1, 1), (2, 0)]}"
102202100,0.5,"{'state': ['122202100', '102222100', '102202120', '102202102'], 'move': [(0, 1), (1, 1), (2, 1), (2, 2)]}"
102202101,0.5,"{'state': ['122202101', '102222101', '102202121'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102202102,1.0,"{'state': ['122202102', '102222102', '102202122'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102202110,0.5,"{'state': ['122202110', '102222110', '102202112'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102202111,0.5,"{'state': ['122202111', '102222111'], 'move': [(0, 1), (1, 1)]}"
102202112,1.0,"{'state': ['122202112', '102222112'], 'move': [(0, 1), (1, 1)]}"
102202120,0.5,"{'state': ['122202120', '102222120', '102202122'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102202121,0.5,"{'state': ['122202121', '102222121'], 'move': [(0, 1), (1, 1)]}"
102202122,1.0,"{'state': ['122202122', '102222122'], 'move': [(0, 1), (1, 1)]}"
102202200,0.5,"{'state': ['122202200', '102222200', '102202220', '102202202'], 'move': [(0, 1), (1, 1), (2, 1), (2, 2)]}"
102202201,0.5,"{'state': ['122202201', '102222201', '102202221'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102202202,1.0,"{'state': ['122202202', '102222202', '102202222'], 'move': [(0, 1), (1, 1), (2, 1)]}"
102202210,0.5,"{'state': ['122202210', '102222210', '102202212'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102202211,0.5,"{'state': ['122202211', '102222211'], 'move': [(0, 1), (1, 1)]}"
102202212,1.0,"{'state': ['122202212', '102222212'], 'move': [(0, 1), (1, 1)]}"
102202220,0.5,"{'state': ['122202220', '102222220', '102202222'], 'move': [(0, 1), (1, 1), (2, 2)]}"
102202221,0.5,"{'state': ['122202221', '102222221'], 'move': [(0, 1), (1, 1)]}"
102202222,1.0,"{'state': ['122202222', '102222222'], 'move': [(0, 1), (1, 1)]}"
102210000,0.5,"{'state': ['122210000', '102212000', '102210200', '102210020', '102210002'], 'move': [(0, 1), (1, 2), (2, 0), (2, 1), (2, 2)]}"
102210001,0.5,"{'state': ['122210001', '102212001', '102210201', '102210021'], 'move': [(0, 1), (1, 2), (2, 0), (2, 1)]}"
102210002,0.5,"{'state': ['122210002', '102212002', '102210202', '102210022'], 'move': [(0, 1), (1, 2), (2, 0), (2, 1)]}"
102210010,0.5,"{'state': ['122210010', '102212010', '102210210', '102210012'], 'move': [(0, 1), (1, 2), (2, 0), (2, 2)]}"
102210011,0.5,"{'state': ['122210011', '102212011', '102210211'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102210012,0.5,"{'state': ['122210012', '102212012', '102210212'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102210020,0.5,"{'state': ['122210020', '102212020', '102210220', '102210022'], 'move': [(0, 1), (1, 2), (2, 0), (2, 2)]}"
102210021,0.5,"{'state': ['122210021', '102212021', '102210221'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102210022,0.5,"{'state': ['122210022', '102212022', '102210222'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102210100,0.5,"{'state': ['122210100', '102212100', '102210120', '102210102'], 'move': [(0, 1), (1, 2), (2, 1), (2, 2)]}"
102210101,0.5,"{'state': ['122210101', '102212101', '102210121'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102210102,0.5,"{'state': ['122210102', '102212102', '102210122'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102210110,0.5,"{'state': ['122210110', '102212110', '102210112'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102210111,0.5,"{'state': ['122210111', '102212111'], 'move': [(0, 1), (1, 2)]}"
102210112,0.5,"{'state': ['122210112', '102212112'], 'move': [(0, 1), (1, 2)]}"
102210120,0.5,"{'state': ['122210120', '102212120', '102210122'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102210121,0.5,"{'state': ['122210121', '102212121'], 'move': [(0, 1), (1, 2)]}"
102210122,0.5,"{'state': ['122210122', '102212122'], 'move': [(0, 1), (1, 2)]}"
102210200,0.5,"{'state': ['122210200', '102212200', '102210220', '102210202'], 'move': [(0, 1), (1, 2), (2, 1), (2, 2)]}"
102210201,0.5,"{'state': ['122210201', '102212201', '102210221'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102210202,0.5,"{'state': ['122210202', '102212202', '102210222'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102210210,0.5,"{'state': ['122210210', '102212210', '102210212'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102210211,0.5,"{'state': ['122210211', '102212211'], 'move': [(0, 1), (1, 2)]}"
102210212,0.5,"{'state': ['122210212', '102212212'], 'move': [(0, 1), (1, 2)]}"
102210220,0.5,"{'state': ['122210220', '102212220', '102210222'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102210221,0.5,"{'state': ['122210221', '102212221'], 'move': [(0, 1), (1, 2)]}"
102210222,1.0,"{'state': ['122210222', '102212222'], 'move': [(0, 1), (1, 2)]}"
102211000,0.5,"{'state': ['122211000', '102211200', '102211020', '102211002'], 'move': [(0, 1), (2, 0), (2, 1), (2, 2)]}"
102211001,0.5,"{'state': ['122211001', '102211201', '102211021'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102211002,0.5,"{'state': ['122211002', '102211202', '102211022'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102211010,0.5,"{'state': ['122211010', '102211210', '102211012'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102211011,0.5,"{'state': ['122211011', '102211211'], 'move': [(0, 1), (2, 0)]}"
102211012,0.5,"{'state': ['122211012', '102211212'], 'move': [(0, 1), (2, 0)]}"
102211020,0.5,"{'state': ['122211020', '102211220', '102211022'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102211021,0.5,"{'state': ['122211021', '102211221'], 'move': [(0, 1), (2, 0)]}"
102211022,0.5,"{'state': ['122211022', '102211222'], 'move': [(0, 1), (2, 0)]}"
102211100,0.5,"{'state': ['122211100', '102211120', '102211102'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102211101,0.5,"{'state': ['122211101', '102211121'], 'move': [(0, 1), (2, 1)]}"
102211102,0.5,"{'state': ['122211102', '102211122'], 'move': [(0, 1), (2, 1)]}"
102211110,0.5,"{'state': ['122211110', '102211112'], 'move': [(0, 1), (2, 2)]}"
102211111,0.5,"{'state': ['122211111'], 'move': [(0, 1)]}"
102211112,0.5,"{'state': ['122211112'], 'move': [(0, 1)]}"
102211120,0.5,"{'state': ['122211120', '102211122'], 'move': [(0, 1), (2, 2)]}"
102211121,0.5,"{'state': ['122211121'], 'move': [(0, 1)]}"
102211122,0.5,"{'state': ['122211122'], 'move': [(0, 1)]}"
102211200,0.5,"{'state': ['122211200', '102211220', '102211202'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102211201,0.5,"{'state': ['122211201', '102211221'], 'move': [(0, 1), (2, 1)]}"
102211202,0.75,"{'state': ['122211202', '102211222'], 'move': [(0, 1), (2, 1)]}"
102211210,0.5,"{'state': ['122211210', '102211212'], 'move': [(0, 1), (2, 2)]}"
102211211,0.5,"{'state': ['122211211'], 'move': [(0, 1)]}"
102211212,0.5,"{'state': ['122211212'], 'move': [(0, 1)]}"
102211220,0.5,"{'state': ['122211220', '102211222'], 'move': [(0, 1), (2, 2)]}"
102211221,0.5,"{'state': ['122211221'], 'move': [(0, 1)]}"
102211222,1.0,"{'state': ['122211222'], 'move': [(0, 1)]}"
102212000,0.5,"{'state': ['122212000', '102212200', '102212020', '102212002'], 'move': [(0, 1), (2, 0), (2, 1), (2, 2)]}"
102212001,0.5,"{'state': ['122212001', '102212201', '102212021'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102212002,1.0,"{'state': ['122212002', '102212202', '102212022'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102212010,0.5,"{'state': ['122212010', '102212210', '102212012'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102212011,0.5,"{'state': ['122212011', '102212211'], 'move': [(0, 1), (2, 0)]}"
102212012,1.0,"{'state': ['122212012', '102212212'], 'move': [(0, 1), (2, 0)]}"
102212020,0.5,"{'state': ['122212020', '102212220', '102212022'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102212021,0.5,"{'state': ['122212021', '102212221'], 'move': [(0, 1), (2, 0)]}"
102212022,1.0,"{'state': ['122212022', '102212222'], 'move': [(0, 1), (2, 0)]}"
102212100,0.5,"{'state': ['122212100', '102212120', '102212102'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102212101,0.5,"{'state': ['122212101', '102212121'], 'move': [(0, 1), (2, 1)]}"
102212102,1.0,"{'state': ['122212102', '102212122'], 'move': [(0, 1), (2, 1)]}"
102212110,0.5,"{'state': ['122212110', '102212112'], 'move': [(0, 1), (2, 2)]}"
102212111,0.5,"{'state': ['122212111'], 'move': [(0, 1)]}"
102212112,1.0,"{'state': ['122212112'], 'move': [(0, 1)]}"
102212120,0.5,"{'state': ['122212120', '102212122'], 'move': [(0, 1), (2, 2)]}"
102212121,0.5,"{'state': ['122212121'], 'move': [(0, 1)]}"
102212122,1.0,"{'state': ['122212122'], 'move': [(0, 1)]}"
102212200,0.5,"{'state': ['122212200', '102212220', '102212202'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102212201,0.5,"{'state': ['122212201', '102212221'], 'move': [(0, 1), (2, 1)]}"
102212202,1.0,"{'state': ['122212202', '102212222'], 'move': [(0, 1), (2, 1)]}"
102212210,0.5,"{'state': ['122212210', '102212212'], 'move': [(0, 1), (2, 2)]}"
102212211,0.5,"{'state': ['122212211'], 'move': [(0, 1)]}"
102212212,1.0,"{'state': ['122212212'], 'move': [(0, 1)]}"
102212220,0.5,"{'state': ['122212220', '102212222'], 'move': [(0, 1), (2, 2)]}"
102212221,0.5,"{'state': ['122212221'], 'move': [(0, 1)]}"
102212222,1.0,"{'state': ['122212222'], 'move': [(0, 1)]}"
102220000,0.5,"{'state': ['122220000', '102222000', '102220200', '102220020', '102220002'], 'move': [(0, 1), (1, 2), (2, 0), (2, 1), (2, 2)]}"
102220001,0.5,"{'state': ['122220001', '102222001', '102220201', '102220021'], 'move': [(0, 1), (1, 2), (2, 0), (2, 1)]}"
102220002,0.5,"{'state': ['122220002', '102222002', '102220202', '102220022'], 'move': [(0, 1), (1, 2), (2, 0), (2, 1)]}"
102220010,0.5,"{'state': ['122220010', '102222010', '102220210', '102220012'], 'move': [(0, 1), (1, 2), (2, 0), (2, 2)]}"
102220011,0.5,"{'state': ['122220011', '102222011', '102220211'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102220012,0.5,"{'state': ['122220012', '102222012', '102220212'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102220020,0.5,"{'state': ['122220020', '102222020', '102220220', '102220022'], 'move': [(0, 1), (1, 2), (2, 0), (2, 2)]}"
102220021,0.5,"{'state': ['122220021', '102222021', '102220221'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102220022,0.5,"{'state': ['122220022', '102222022', '102220222'], 'move': [(0, 1), (1, 2), (2, 0)]}"
102220100,0.75,"{'state': ['122220100', '102222100', '102220120', '102220102'], 'move': [(0, 1), (1, 2), (2, 1), (2, 2)]}"
102220101,0.5,"{'state': ['122220101', '102222101', '102220121'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102220102,0.5,"{'state': ['122220102', '102222102', '102220122'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102220110,0.5,"{'state': ['122220110', '102222110', '102220112'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102220111,0.5,"{'state': ['122220111', '102222111'], 'move': [(0, 1), (1, 2)]}"
102220112,0.5,"{'state': ['122220112', '102222112'], 'move': [(0, 1), (1, 2)]}"
102220120,0.5,"{'state': ['122220120', '102222120', '102220122'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102220121,0.5,"{'state': ['122220121', '102222121'], 'move': [(0, 1), (1, 2)]}"
102220122,0.5,"{'state': ['122220122', '102222122'], 'move': [(0, 1), (1, 2)]}"
102220200,1.0,"{'state': ['122220200', '102222200', '102220220', '102220202'], 'move': [(0, 1), (1, 2), (2, 1), (2, 2)]}"
102220201,1.0,"{'state': ['122220201', '102222201', '102220221'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102220202,1.0,"{'state': ['122220202', '102222202', '102220222'], 'move': [(0, 1), (1, 2), (2, 1)]}"
102220210,1.0,"{'state': ['122220210', '102222210', '102220212'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102220211,1.0,"{'state': ['122220211', '102222211'], 'move': [(0, 1), (1, 2)]}"
102220212,1.0,"{'state': ['122220212', '102222212'], 'move': [(0, 1), (1, 2)]}"
102220220,1.0,"{'state': ['122220220', '102222220', '102220222'], 'move': [(0, 1), (1, 2), (2, 2)]}"
102220221,1.0,"{'state': ['122220221', '102222221'], 'move': [(0, 1), (1, 2)]}"
102220222,1.0,"{'state': ['122220222', '102222222'], 'move': [(0, 1), (1, 2)]}"
102221000,0.5,"{'state': ['122221000', '102221200', '102221020', '102221002'], 'move': [(0, 1), (2, 0), (2, 1), (2, 2)]}"
102221001,0.5,"{'state': ['122221001', '102221201', '102221021'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102221002,0.5,"{'state': ['122221002', '102221202', '102221022'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102221010,0.5,"{'state': ['122221010', '102221210', '102221012'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102221011,0.5,"{'state': ['122221011', '102221211'], 'move': [(0, 1), (2, 0)]}"
102221012,0.75,"{'state': ['122221012', '102221212'], 'move': [(0, 1), (2, 0)]}"
102221020,0.5,"{'state': ['122221020', '102221220', '102221022'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102221021,0.5,"{'state': ['122221021', '102221221'], 'move': [(0, 1), (2, 0)]}"
102221022,0.5,"{'state': ['122221022', '102221222'], 'move': [(0, 1), (2, 0)]}"
102221100,0.5,"{'state': ['122221100', '102221120', '102221102'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102221101,0.5,"{'state': ['122221101', '102221121'], 'move': [(0, 1), (2, 1)]}"
102221102,0.5,"{'state': ['122221102', '102221122'], 'move': [(0, 1), (2, 1)]}"
102221110,0.5,"{'state': ['122221110', '102221112'], 'move': [(0, 1), (2, 2)]}"
102221111,0.5,"{'state': ['122221111'], 'move': [(0, 1)]}"
102221112,0.5,"{'state': ['122221112'], 'move': [(0, 1)]}"
102221120,0.5,"{'state': ['122221120', '102221122'], 'move': [(0, 1), (2, 2)]}"
102221121,0.5,"{'state': ['122221121'], 'move': [(0, 1)]}"
102221122,0.5,"{'state': ['122221122'], 'move': [(0, 1)]}"
102221200,1.0,"{'state': ['122221200', '102221220', '102221202'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102221201,1.0,"{'state': ['122221201', '102221221'], 'move': [(0, 1), (2, 1)]}"
102221202,1.0,"{'state': ['122221202', '102221222'], 'move': [(0, 1), (2, 1)]}"
102221210,1.0,"{'state': ['122221210', '102221212'], 'move': [(0, 1), (2, 2)]}"
102221211,1.0,"{'state': ['122221211'], 'move': [(0, 1)]}"
102221212,1.0,"{'state': ['122221212'], 'move': [(0, 1)]}"
102221220,1.0,"{'state': ['122221220', '102221222'], 'move': [(0, 1), (2, 2)]}"
102221221,1.0,"{'state': ['122221221'], 'move': [(0, 1)]}"
102221222,1.0,"{'state': ['122221222'], 'move': [(0, 1)]}"
102222000,1.0,"{'state': ['122222000', '102222200', '102222020', '102222002'], 'move': [(0, 1), (2, 0), (2, 1), (2, 2)]}"
102222001,1.0,"{'state': ['122222001', '102222201', '102222021'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102222002,1.0,"{'state': ['122222002', '102222202', '102222022'], 'move': [(0, 1), (2, 0), (2, 1)]}"
102222010,1.0,"{'state': ['122222010', '102222210', '102222012'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102222011,1.0,"{'state': ['122222011', '102222211'], 'move': [(0, 1), (2, 0)]}"
102222012,1.0,"{'state': ['122222012', '102222212'], 'move': [(0, 1), (2, 0)]}"
102222020,1.0,"{'state': ['122222020', '102222220', '102222022'], 'move': [(0, 1), (2, 0), (2, 2)]}"
102222021,1.0,"{'state': ['122222021', '102222221'], 'move': [(0, 1), (2, 0)]}"
102222022,1.0,"{'state': ['122222022', '102222222'], 'move': [(0, 1), (2, 0)]}"
102222100,1.0,"{'state': ['122222100', '102222120', '102222102'], 'move': [(0, 1), (2, 1), (2, 2)]}"
102222101,1.0,"{'state': ['122222101', '102222121'], 'move': [(0, 1), (2, 1)]}"
102222102,1.0,"{'state': ['122222102', '102222122'], 'move': [(0, 1), (2, 1)]}"
